0.07555127143859863,17175992400,0.06710195541381836,1683276193
0.0007190704345703125,2343483553,0.0006773471832275391,133594590
0.011012792587280273,4285051973,0.009870052337646484,184924869
0.05673098564147949,4814267931,0.039937734603881836,215156145
0.007402658462524414,5742384221,0.006673097610473633,242384221
0.001119852066040039,7182855317,0.001047372817993164,262823742
0.02797865867614746,5609033340,0.024892807006835938,211455989
0.0005717277526855469,4573817913,0.0005784034729003906,178112339
0.041907548904418945,12328716185,0.026903629302978516,435973807
0.03205394744873047,3987299474,0.02713942527770996,296603308
0.0065386295318603516,15208782249,0.006927013397216797,1416485486
0.0004799365997314453,3611388901,0.00045108795166015625,213350932
0.04904055595397949,7307681050,0.045311927795410156,258013073
0.0009744167327880859,3700832931,0.0009918212890625,100965835
0.007551908493041992,8483574187,0.006047964096069336,444033900
0.005483150482177734,1841422452,0.0042231082916259766,151519232
0.00031566619873046875,3405740215,0.0003116130828857422,209919532
0.006167411804199219,4505220764,0.005377292633056641,235245125
0.005316257476806641,10276619539,0.004354000091552734,376619539
0.0015363693237304688,3115052902,0.0013301372528076172,262372357
0.0020012855529785156,9573189195,0.0021369457244873047,1653058735
0.002330780029296875,8725625640,0.0025556087493896484,1426329133
0.37119054794311523,16395396195,0.40123605728149414,1745756612
0.05148911476135254,8649187969,0.04293465614318848,397662534
0.009149312973022461,5129627034,0.009889841079711914,379744059
0.0017328262329101562,9343833284,0.001592874526977539,394798747
0.005751132965087891,4043118752,0.005007266998291016,342171204
0.0004742145538330078,2449475230,0.00046944618225097656,252476340
0.07193565368652344,17733375341,0.053791046142578125,1703345022
0.001583099365234375,3847062267,0.0014531612396240234,262428939
0.020982742309570312,30389556856,0.022915363311767578,2497424836
0.00173187255859375,4338081326,0.0015480518341064453,448033978
0.005783796310424805,2132082812,0.004969596862792969,236276523
0.0018072128295898438,6138919976,0.001825571060180664,1818809628
0.0004532337188720703,7877931662,0.00048470497131347656,458581997
0.006189823150634766,19255840543,0.007014751434326172,2469439858
0.006125211715698242,3562796678,0.0042836666107177734,362796678
0.004954814910888672,6443106315,0.004258871078491211,456281260
0.009163856506347656,16819824664,0.00928807258605957,1871208396
0.0005924701690673828,38027803617,0.0006527900695800781,3954453294
